"","tms","bs"
"26576","23",5
"26577","23",5
"26578","23",5
"26579","23",5
"26580","23",5
"26581","23",1
"26582","23",5
"26583","23",5
"26584","23",3
"26585","23",5
"26586","23",5
"26587","23",1
"26588","23",1
"26589","23",3
"26590","23",5
"26591","23",5
"26592","23",2
"26593","23",5
"26594","23",4
"26595","23",5
"26596","23",5
"26597","23",5
"26598","23",5
"26599","23",5
"26600","23",5
"26601","23",5
"26602","23",5
"26603","23",5
"26604","23",5
"26605","23",5
"26606","23",5
"26607","23",5
"26608","23",5
"26609","23",5
"26610","23",5
"26611","23",5
"26612","23",5
"26613","23",5
"26614","23",5
"26615","23",5
"26616","23",5
"26617","23",5
"26618","23",5
"26619","23",5
"26620","23",5
"26621","23",5
"26622","23",5
"26623","23",5
"26624","23",5
"26625","23",5
"26626","23",5
"26627","23",5
"26628","23",5
"26629","23",5
"26630","23",5
"26631","23",5
"26632","23",5
"26633","23",5
"26634","23",5
"26635","23",5
"26636","23",5
"26637","23",5
"26638","23",5
"26639","23",5
"26640","23",5
"26641","23",5
"26642","23",5
"26643","23",5
"26644","23",5
"26645","23",5
"26646","23",5
"26647","23",5
"26648","23",5
"26649","23",5
"26650","23",5
"26651","23",5
"26652","23",5
"26653","23",5
"26654","23",5
"26655","23",5
"26656","23",5
"26657","23",5
"26658","23",5
"26659","23",1
"26660","23",5
"26661","23",5
"26662","23",5
"26663","23",5
"26664","23",5
"26665","23",5
"26666","23",5
"26667","23",3
"26668","23",3
"26669","23",5
"26670","23",5
"26671","23",5
"26672","23",1
"26673","23",5
"26674","23",5
"26675","23",5
"26676","23",5
"26677","23",5
"26678","23",5
"26679","23",5
"26680","23",5
"26681","23",5
"26682","23",5
"26683","23",5
"26684","23",5
"26685","23",5
"26686","23",5
"26687","23",5
"26688","23",5
"26689","23",1
"26690","23",5
"26691","23",5
"26692","23",5
"26693","23",5
"26694","23",5
"26695","23",5
"26696","23",5
"26697","23",5
"26698","23",5
"26699","23",5
"26700","23",5
"26701","23",5
"26702","23",5
"26703","23",5
"26704","23",5
"26705","23",5
"26706","23",5
"26707","23",5
"26708","23",3
"26709","23",1
"26710","23",5
"26711","23",1
"26712","23",1
"26713","23",5
"26714","23",1
"26715","23",3
"26716","23",5
"26717","23",1
"26718","23",5
"26719","23",1
"26720","23",5
"26721","23",5
"26722","23",5
"26723","23",1
"26724","23",1
"26725","23",1
"26726","23",5
"26727","23",5
"26728","23",5
"26729","23",5
"26730","23",5
"26731","23",5
"26732","23",5
"26733","23",5
"26734","23",1
"26735","23",5
"26736","23",5
"26737","23",5
"26738","23",5
"26739","23",5
"26740","23",5
"26741","23",5
"26742","23",1
"26743","23",5
"26744","23",5
"26745","23",5
"26746","23",5
"26747","23",5
"26748","23",5
"26749","23",5
"26750","23",5
"26751","23",5
"26752","23",5
"26753","23",5
"26754","23",5
"26755","23",5
"26756","23",5
"26757","23",4
"26758","00",5
"26759","00",5
"26760","00",5
"26761","00",5
"26762","00",5
"26763","00",1
"26764","00",5
"26765","00",5
"26766","00",5
"26767","00",1
"26768","00",5
"26769","00",5
"26770","00",5
"26771","00",5
"26772","00",5
"26773","00",5
"26774","00",5
"26775","00",5
"26776","00",5
"26777","00",5
"26778","00",5
"26779","00",5
"26780","00",5
"26781","00",5
"26782","00",5
"26783","00",5
"26784","00",1
"26785","00",5
"26786","00",5
"26787","00",5
"26788","00",5
"26789","00",5
"26790","00",5
"26791","00",5
"26792","00",5
"26793","00",5
"26794","00",5
"26795","00",5
"26796","00",5
"26797","00",5
"26798","00",5
"26799","00",5
"26800","00",4
"26801","00",5
"26802","00",5
"26803","00",5
"26804","00",5
"26805","00",5
"26806","00",5
"26807","00",5
"26808","00",1
"26809","00",4
"26810","00",1
"26811","00",5
"26812","00",5
"26813","00",1
"26814","00",5
"26815","00",5
"26816","00",5
"26817","00",5
"26818","00",4
"26819","00",5
"26820","00",5
"26821","00",1
"26822","00",5
"26823","00",5
"26824","00",5
"26825","00",5
"26826","00",5
"26827","00",4
"26828","00",5
"26829","00",5
"26830","00",1
"26831","00",5
"26832","00",5
"26833","00",5
"26834","00",3
"26835","00",3
"26836","00",5
"26837","00",5
"26838","00",5
"26839","00",3
"26840","00",4
"26841","00",5
"26842","00",3
"26843","00",5
"26844","00",5
"26845","00",5
"26846","00",5
"26847","00",3
"26848","00",1
"26849","00",5
"26850","00",5
"26851","00",3
"26852","00",4
"26853","00",3
"26854","00",3
"26855","00",3
"26856","00",1
"26857","00",4
"26858","00",2
"26859","00",4
"26860","00",4
"26861","00",3
"26862","00",3
"26863","00",3
"26864","00",3
"26865","00",3
"26866","00",3
"26867","00",3
"26868","00",1
"26869","00",3
"26870","00",1
"26871","00",3
"26872","00",3
"26873","00",1
"26874","00",4
"26875","00",4
"26876","00",5
"26877","00",5
"26878","00",5
"26879","00",5
"26880","00",5
"26881","00",1
"26882","00",5
"26883","00",5
"26884","00",5
"26885","00",5
"26886","00",5
"26887","00",5
"26888","00",5
"26889","00",5
"26890","00",5
"26891","00",5
"26892","00",5
"26893","00",5
"26894","00",5
"26895","00",5
"26896","00",5
"26897","00",5
"26898","00",5
"26899","00",5
"26900","00",5
"26901","00",5
"26902","00",5
"26903","00",5
"26904","00",5
"26905","00",5
"26906","00",5
"26907","00",5
"26908","00",5
"26909","00",5
"26910","00",5
"26911","00",5
"26912","00",5
"26913","00",5
"26914","00",5
"26915","00",5
"26916","00",5
"26917","00",5
"26918","00",5
"26919","00",5
"26920","00",5
"26921","00",5
"26922","00",5
"26923","00",5
"26924","00",5
"26925","00",5
"26926","00",5
"26927","00",5
"26928","00",3
"26929","00",5
"26930","00",3
"26931","00",5
"26932","00",3
"26933","00",3
"26934","00",5
"26935","00",3
"26936","00",3
"26937","00",5
"26938","00",5
"26939","00",5
"26940","00",5
"26941","00",5
"26942","00",5
"26943","00",5
"26944","00",5
"26945","00",5
"26946","00",5
"26947","00",5
"26948","00",5
"26949","00",5
"26950","00",5
"26951","00",5
"26952","00",5
"26953","00",5
"26954","00",5
"26955","00",5
"26956","00",5
"26957","00",5
"26958","00",5
"26959","00",5
"26960","00",5
"26961","00",5
"26962","00",5
"26963","00",5
"26964","00",5
"26965","00",5
"26966","00",5
"26967","00",5
"26968","00",5
"26969","00",5
"26970","00",5
"26971","00",5
"26972","00",5
"26973","00",5
"26974","00",5
"26975","00",5
"26976","00",5
"26977","00",5
"26978","00",5
"26979","00",5
"26980","00",5
"26981","00",5
"26982","00",5
"26983","00",5
"26984","00",5
"26985","00",5
"26986","00",5
"26987","00",5
"26988","00",5
"26989","00",5
"26990","00",5
"26991","00",5
"26992","00",5
"26993","00",5
"26994","00",5
"26995","00",5
"26996","00",5
"26997","00",5
"26998","00",5
"26999","00",5
"27000","00",5
"27001","00",5
"27002","00",5
"27003","00",5
"27004","00",5
"27005","00",5
"27006","00",5
"27007","00",5
"27008","00",5
"27009","00",5
"27010","00",5
"27011","00",5
"27012","00",5
"27013","00",5
"27014","00",5
"27015","00",5
"27016","00",5
"27017","00",5
"27018","00",5
"27019","00",5
"27020","00",5
"27021","00",5
"27022","00",5
"27023","00",5
"27024","00",5
"27025","00",5
"27026","00",5
"27027","00",5
"27028","00",5
"27029","00",5
"27030","00",5
"27031","00",5
"27032","00",5
"27033","00",5
"27034","00",5
"27035","00",5
"27036","00",5
"27037","00",5
"27038","00",5
"27039","00",5
"27040","00",5
"27041","00",5
"27042","00",5
"27043","00",5
"27044","00",5
"27045","00",5
"27046","00",5
"27047","00",5
"27048","00",5
"27049","00",1
"27050","00",5
"27051","00",5
"27052","00",5
"27053","00",5
"27054","00",5
"27055","00",5
"27056","00",5
"27057","00",5
"27058","00",5
"27059","00",5
"27060","00",5
"27061","00",1
"27062","00",5
"27063","00",5
"27064","00",5
"27065","00",5
"27066","00",5
"27067","00",5
"27068","00",5
"27069","00",5
"27070","00",5
"27071","00",5
"27072","00",5
"27073","00",5
"27074","00",5
"27075","00",5
"27076","00",5
"27077","00",5
"27078","00",5
"27079","00",5
"27080","00",5
"27081","00",5
"27082","00",5
"27083","00",5
"27084","00",5
"27085","00",1
"27086","00",5
"27087","00",5
"27088","00",5
"27089","00",5
"27090","00",5
"27091","00",5
"27092","00",5
"27093","00",5
"27094","00",5
"27095","00",5
"27096","00",5
"27097","00",5
"27098","00",5
"27099","00",5
"27100","00",5
"27101","00",5
"27102","00",5
"27103","00",5
"27104","00",5
"27105","00",5
"27106","00",5
"27107","00",5
"27108","00",5
"27109","00",5
"27110","00",5
"27111","00",5
"27112","00",5
"27113","00",3
"27114","00",1
"27115","00",5
"27116","00",5
"27117","00",5
"27118","01",5
"27119","01",5
"27120","01",5
"27121","01",5
"27122","01",5
"27123","01",5
"27124","01",1
"27125","01",5
"27126","01",4
"27127","01",5
"27128","01",1
"27129","01",5
"27130","01",5
"27131","01",5
"27132","01",5
"27133","01",1
"27134","01",5
"27135","01",5
"27136","01",5
"27137","01",5
"27138","01",5
"27139","01",5
"27140","01",5
"27141","01",5
"27142","01",5
"27143","01",5
"27144","01",5
"27145","01",5
"27146","01",5
"27147","01",5
"27148","01",5
"27149","01",5
"27150","01",5
"27151","01",5
"27152","01",5
"27153","01",5
"27154","01",5
"27155","01",5
"27156","01",5
"27157","01",5
"27158","01",5
"27159","01",1
"27160","01",1
"27161","01",5
"27162","01",5
"27163","01",1
"27164","01",5
"27165","01",5
"27166","01",5
"27167","01",5
"27168","01",5
"27169","01",5
"27170","01",5
"27171","01",5
"27172","01",5
"27173","01",5
"27174","01",5
"27175","01",5
"27176","01",5
"27177","01",5
"27178","01",5
"27179","01",5
"27180","01",5
"27181","01",5
"27182","01",5
"27183","01",5
"27184","01",5
"27185","01",5
"27186","01",5
"27187","01",5
"27188","01",5
"27189","01",5
"27190","01",5
"27191","01",5
"27192","01",5
"27193","01",5
"27194","01",1
"27195","01",5
"27196","01",5
"27197","01",1
"27198","01",5
"27199","01",5
"27200","01",1
"27201","01",5
"27202","01",5
"27203","01",1
"27204","01",5
"27205","01",5
"27206","01",5
"27207","01",5
"27208","01",5
"27209","01",5
"27210","01",5
"27211","01",5
"27212","01",5
"27213","01",5
"27214","01",5
"27215","01",5
"27216","01",5
"27217","01",5
"27218","01",5
"27219","01",5
"27220","01",5
"27221","01",5
"27222","01",5
"27223","01",5
"27224","01",5
"27225","01",5
"27226","01",5
"27227","01",5
"27228","01",5
"27229","01",5
"27230","01",4
"27231","01",5
"27232","01",5
"27233","01",5
"27234","01",5
"27235","01",5
"27236","01",5
"27237","01",5
"27238","01",5
"27239","01",5
"27240","01",5
"27241","01",5
"27242","01",5
"27243","01",5
"27244","01",5
"27245","01",5
"27246","01",5
"27247","01",5
"27248","01",5
"27249","01",5
"27250","01",5
"27251","01",5
"27252","01",5
"27253","01",5
"27254","01",1
"27255","01",5
"27256","01",1
"27257","01",5
"27258","01",5
"27259","01",5
"27260","01",5
"27261","01",1
"27262","01",4
"27263","01",5
"27264","01",5
"27265","01",5
"27266","01",5
"27267","01",5
"27268","01",5
"27269","01",5
"27270","01",5
"27271","01",5
"27272","01",5
"27273","01",5
"27274","01",5
"27275","01",5
"27276","01",5
"27277","01",5
"27278","01",5
"27279","01",4
"27280","01",5
"27281","01",5
"27282","01",5
"27283","01",5
"27284","01",5
"27285","01",1
"27286","01",1
"27287","01",5
"27288","01",5
"27289","01",1
"27290","01",5
"27291","01",5
"27292","01",5
"27293","01",5
"27294","01",1
"27295","01",5
"27296","01",5
"27297","01",5
"27298","01",5
"27299","01",5
"27300","01",1
"27301","01",4
"27302","01",5
"27303","01",5
"27304","01",5
"27305","01",5
"27306","01",4
"27307","01",5
"27308","01",5
"27309","01",5
"27310","01",5
"27311","01",5
"27312","01",5
"27313","01",5
"27314","01",5
"27315","01",1
"27316","01",5
"27317","01",5
"27318","01",5
"27319","01",5
"27320","01",4
"27321","01",5
"27322","01",2
"27323","01",5
"27324","01",5
"27325","01",5
"27326","01",5
"27327","01",5
"27328","01",5
"27329","01",5
"27330","01",2
"27331","01",5
"27332","01",5
"27333","01",5
"27334","01",5
"27335","01",5
"27336","01",5
"27337","01",5
"27338","01",5
"27339","01",5
"27340","01",5
"27341","01",5
"27342","01",1
"27343","01",1
"27344","01",5
"27345","01",5
"27346","01",5
"27347","01",5
"27348","01",5
"27349","01",5
"27350","01",5
"27351","01",5
"27352","01",5
"27353","01",5
"27354","01",5
"27355","01",5
"27356","01",5
"27357","01",5
"27358","01",5
"27359","01",5
"27360","01",5
"27361","01",5
"27362","01",5
"27363","01",5
"27364","01",1
"27365","01",5
"27366","01",5
"27367","01",1
"27368","01",5
"27369","01",5
"27370","01",5
"27371","01",5
"27372","01",5
"27373","01",5
"27374","01",5
"27375","01",5
"27376","01",5
"27377","01",5
"27378","01",5
"27379","01",1
"27380","01",1
"27381","01",5
"27382","01",5
"27383","01",5
"27384","01",5
"27385","01",5
"27386","01",5
"27387","01",4
"27388","01",5
"27389","01",5
"27390","01",5
"27391","01",5
"27392","01",5
"27393","01",5
"27394","01",5
"27395","01",5
"27396","01",4
"27397","01",5
"27398","01",5
"27399","01",5
"27400","01",5
"27401","01",5
"27402","01",5
"27403","01",5
"27404","01",5
"27405","01",5
"27406","01",5
"27407","01",5
"27408","01",5
"27409","01",5
"27410","01",5
"27411","01",5
"27412","01",2
"27413","01",4
"27414","01",5
"27415","01",5
"27416","01",5
"27417","01",5
"27418","01",5
"27419","01",5
"27420","01",2
"27421","01",5
"27422","01",5
"27423","01",5
"27424","01",5
"27425","01",5
"27426","01",4
"27427","01",5
"27428","01",5
"27429","01",1
"27430","01",5
"27431","01",3
"27432","01",1
"27433","01",3
"27434","01",1
"27435","01",3
"27436","01",3
"27437","01",3
"27438","01",5
"27439","01",5
"27440","01",5
"27441","01",5
"27442","01",5
"27443","01",5
"27444","01",5
"27445","01",5
"27446","01",5
"27447","01",5
"27448","01",5
"27449","01",4
"27450","01",1
"27451","01",5
"27452","01",1
"27453","01",5
"27454","01",5
"27455","01",5
"27456","01",5
"27457","01",5
"27458","01",5
"27459","01",5
"27460","01",5
"27461","01",5
"27462","01",5
"27463","01",5
"27464","01",5
"27465","01",3
"27466","01",1
"27467","01",1
"27468","01",1
"27469","01",5
"27470","01",3
"27471","01",3
"27472","01",3
"27473","01",1
"27474","01",1
"27475","01",3
"27476","01",3
"27477","01",3
"27478","02",1
"27479","02",3
"27480","02",3
"27481","02",1
"27482","02",3
"27483","02",3
"27484","02",3
"27485","02",3
"27486","02",3
"27487","02",3
"27488","02",3
"27489","02",3
"27490","02",3
"27491","02",3
"27492","02",3
"27493","02",1
"27494","02",2
"27495","02",3
"27496","02",3
"27497","02",3
"27498","02",3
"27499","02",3
"27500","02",3
"27501","02",3
"27502","02",3
"27503","02",3
"27504","02",3
"27505","02",3
"27506","02",3
"27507","02",3
"27508","02",3
"27509","02",3
"27510","02",3
"27511","02",3
"27512","02",3
"27513","02",3
"27514","02",3
"27515","02",3
"27516","02",3
"27517","02",3
"27518","02",1
"27519","02",1
"27520","02",1
"27521","02",1
"27522","02",3
"27523","02",3
"27524","02",3
"27525","02",3
"27526","02",3
"27527","02",3
"27528","02",3
"27529","02",3
"27530","02",3
"27531","02",3
"27532","02",3
"27533","02",3
"27534","02",3
"27535","02",1
"27536","02",3
"27537","02",3
"27538","02",3
"27539","02",3
"27540","02",3
"27541","02",3
"27542","02",1
"27543","02",3
"27544","02",1
"27545","02",3
"27546","02",3
"27547","02",3
"27548","02",1
"27549","02",3
"27550","02",3
"27551","02",3
"27552","02",2
"27553","02",3
"27554","02",3
"27555","02",3
"27556","02",1
"27557","02",3
"27558","02",1
"27559","02",3
"27560","02",3
"27561","02",3
"27562","02",3
"27563","02",3
"27564","02",4
"27565","02",3
"27566","02",3
"27567","02",3
"27568","02",3
"27569","02",1
"27570","02",1
"27571","02",1
"27572","02",1
"27573","02",1
"27574","02",5
"27575","02",1
"27576","02",3
"27577","02",3
"27578","02",3
"27579","02",2
"27580","02",5
"27581","02",5
"27582","02",5
"27583","02",5
"27584","02",5
"27585","02",5
"27586","02",3
"27587","02",5
"27588","02",1
"27589","02",2
"27590","02",1
"27591","02",5
"27592","02",5
"27593","02",5
"27594","02",5
"27595","02",1
"27596","02",5
"27597","02",3
"27598","02",1
"27599","02",1
"27600","02",1
"27601","02",1
"27602","02",3
"27603","02",1
"27604","02",5
"27605","02",1
"27606","02",3
"27607","02",1
"27608","02",5
"27609","02",5
"27610","02",5
"27611","02",5
"27612","02",4
"27613","02",5
"27614","02",5
"27615","02",5
"27616","02",1
"27617","02",3
"27618","02",5
"27619","02",3
"27620","02",1
"27621","02",4
"27622","02",5
"27623","02",5
"27624","02",5
"27625","02",5
"27626","02",5
"27627","02",5
"27628","02",5
"27629","02",3
"27630","02",1
"27631","02",1
"27632","02",5
"27633","02",1
"27634","02",1
"27635","02",4
"27636","02",4
"27637","02",5
"27638","02",5
"27639","02",5
"27640","02",5
"27641","02",5
"27642","02",5
"27643","02",5
"27644","02",5
"27645","02",5
"27646","02",5
"27647","02",5
"27648","02",5
"27649","02",5
"27650","02",5
"27651","02",5
"27652","02",5
"27653","02",5
"27654","02",5
"27655","02",5
"27656","02",5
"27657","02",5
"27658","02",5
"27659","02",5
"27660","02",5
"27661","02",5
"27662","02",5
"27663","02",5
"27664","02",5
"27665","02",5
"27666","02",5
"27667","02",5
"27668","02",2
"27669","02",5
"27670","02",1
"27671","02",3
"27672","02",5
"27673","02",5
"27674","02",4
"27675","02",5
"27676","02",5
"27677","02",5
"27678","02",5
"27679","02",5
"27680","02",5
"27681","02",5
"27682","02",5
"27683","02",5
"27684","02",5
"27685","02",1
"27686","02",5
"27687","02",5
"27688","02",5
"27689","02",5
"27690","02",5
"27691","02",5
"27692","02",5
"27693","02",5
"27694","02",5
"27695","02",5
"27696","02",5
"27697","02",5
"27698","02",5
"27699","02",5
"27700","02",5
"27701","02",5
"27702","02",5
"27703","02",5
"27704","02",5
"27705","02",5
"27706","02",5
"27707","02",5
"27708","02",5
"27709","02",5
"27710","02",5
"27711","02",5
"27712","02",5
"27713","02",5
"27714","02",5
"27715","02",5
"27716","02",5
"27717","02",5
"27718","02",5
"27719","02",5
"27720","02",5
"27721","02",5
"27722","02",5
"27723","02",5
"27724","02",5
"27725","02",5
"27726","02",5
"27727","02",5
"27728","02",5
"27729","02",5
"27730","02",5
"27731","02",5
"27732","02",5
"27733","02",5
"27734","02",5
"27735","02",5
"27736","03",5
"27737","03",5
"27738","03",5
"27739","03",5
"27740","03",5
"27741","03",5
"27742","03",5
"27743","03",5
"27744","03",5
"27745","03",5
"27746","03",5
"27747","03",5
"27748","03",5
"27749","03",5
"27750","03",5
"27751","03",5
"27752","03",5
"27753","03",5
"27754","03",5
"27755","03",5
"27756","03",5
"27757","03",5
"27758","03",5
"27759","03",5
"27760","03",5
"27761","03",5
"27762","03",5
"27763","03",5
"27764","03",5
"27765","03",5
"27766","03",5
"27767","03",5
"27768","03",5
"27769","03",5
"27770","03",5
"27771","03",5
"27772","03",5
"27773","03",5
"27774","03",5
"27775","03",4
"27776","03",5
"27777","03",1
"27778","03",3
"27779","03",5
"27780","03",5
"27781","03",5
"27782","03",5
"27783","03",5
"27784","03",3
"27785","03",5
"27786","03",5
"27787","03",5
"27788","03",5
"27789","03",5
"27790","03",1
"27791","03",1
"27792","03",1
"27793","03",1
"27794","03",3
"27795","03",1
"27796","03",3
"27797","03",5
"27798","03",3
"27799","03",3
"27800","03",3
"27801","03",3
"27802","03",2
"27803","03",4
"27804","03",4
"27805","03",4
"27806","03",4
"27807","03",4
"27808","03",4
"27809","03",4
"27810","03",4
"27811","03",4
"27812","03",4
"27813","03",4
"27814","03",4
"27815","03",4
"27816","03",4
"27817","03",4
"27818","03",4
"27819","03",4
"27820","03",4
"27821","03",4
"27822","03",3
"27823","03",1
"27824","03",5
"27825","03",1
"27826","03",1
"27827","03",3
